support,itemsets,len
0.008135833038556774,"['22423', '21213']",2
0.007782101167315175,"['85099B', '21213']",2
0.008135833038556774,"['22382', '21213']",2
0.007125170549295063,"['22384', '21213']",2
0.007984233665167517,"['79321', '22355']",2
0.007933700540704431,"['79321', '21212']",2
0.007782101167315175,"['79321', '20725']",2
0.007681034918389004,"['79321', '20719']",2
0.007681034918389004,"['79321', '20724']",2
0.007579968669462833,"['79321', '22726']",2
0.007579968669462833,"['47566', '79321']",2
0.007125170549295063,"['79321', '85123A']",2
0.007074637424831978,"['79321', '22197']",2
0.007782101167315175,"['22423', '79321']",2
0.009803426145838597,"['22086', '22865']",2
0.007428369296073576,"['22910', '22865']",2
0.007125170549295063,"['22865', '22111']",2
0.008337965536409116,"['23355', '22865']",2
0.009904492394764769,"['22969', '22960']",2
0.009298094901207742,"['22969', '22720']",2
0.009247561776744656,"['22961', '22969']",2
0.007327303047147405,"['20726', '21213']",2
0.008439031785335288,"['22969', '85123A']",2
0.007428369296073576,"['20723', '21213']",2
0.008085299914093689,"['47566', '21213']",2
0.01136995300419425,"['20726', '23208']",2
0.010258224266006368,"['23199', '23208']",2
0.008439031785335288,"['20724', '23208']",2
0.007226236798221234,"['23208', '22355']",2
0.0071757036737581485,"['22662', '23208']",2
0.014957804841073324,"['22383', '23208']",2
0.01409874172520087,"['23207', '23208']",2
0.01728232856637526,"['23209', '23208']",2
0.011268886755268078,"['23208', '23203']",2
0.009449694274596998,"['85099B', '23208']",2
0.007428369296073576,"['23201', '23208']",2
0.011167820506341908,"['22384', '23208']",2
0.0132902117337915,"['22382', '23208']",2
0.01884885542473091,"['21213', '21212']",2
0.012582747991308303,"['84991', '21213']",2
0.010662489261711051,"['20727', '21213']",2
0.01046035676385871,"['21213', '20725']",2
0.010056091768154024,"['21213', '21977']",2
0.0090959624033554,"['21213', '22355']",2
0.008691697407650715,"['20724', '21213']",2
0.008590631158724544,"['21213', '20719']",2
0.008540098034261458,"['21213', '22197']",2
0.008337965536409116,"['21213', '20728']",2
0.008034766789630603,"['22356', '21213']",2
0.008236899287482944,"['22969', '22666']",2
0.009146495527818484,"['22423', '22969']",2
0.0071757036737581485,"['85099B', '22969']",2
0.007681034918389004,"['85099B', '84755']",2
0.013694476729496185,"['22086', '22952']",2
0.012633281115771389,"['22910', '22952']",2
0.008691697407650715,"['21212', '22952']",2
0.00828743241194603,"['22961', '22952']",2
0.007478902420536662,"['22952', '85123A']",2
0.007377836171610491,"['22952', '22197']",2
0.007782101167315175,"['85099B', '22952']",2
0.008893829905503057,"['22086', '22083']",2
0.008742230532113801,"['22083', '21212']",2
0.008691697407650715,"['47566', '22083']",2
0.008691697407650715,"['22083', '85123A']",2
0.007024104300368892,"['22083', '22960']",2
0.008337965536409116,"['85099B', '22083']",2
0.007074637424831978,"['22083', '22077']",2
0.007933700540704431,"['22423', '22083']",2
0.00828743241194603,"['22083', '22090']",2
0.008792763656576887,"['21790', '22621']",2
0.008085299914093689,"['22621', '85123A']",2
0.01728232856637526,"['21791', '21790']",2
0.007579968669462833,"['21791', '22197']",2
0.0071757036737581485,"['21791', '22086']",2
0.007428369296073576,"['21791', '21915']",2
0.007074637424831978,"['47566', '84755']",2
0.00818636616301986,"['84755', '85123A']",2
0.008590631158724544,"['84755', '22178']",2
0.007024104300368892,"['22423', '21485']",2
0.011875284248825104,"['23307', '21212']",2
0.010308757390469452,"['23307', '23245']",2
0.010005558643690939,"['23307', '84991']",2
0.009904492394764769,"['23307', '21977']",2
0.009247561776744656,"['23307', '22720']",2
0.008893829905503057,"['23307', '22993']",2
0.008843296781039971,"['22961', '23307']",2
0.007883167416241347,"['23307', '85123A']",2
0.007681034918389004,"['23307', '23199']",2
0.007529435544999748,"['23307', '23202']",2
0.007428369296073576,"['23307', '23298']",2
0.011875284248825104,"['23208', '23202']",2
0.007327303047147405,"['23307', '22197']",2
0.0071757036737581485,"['23307', '20725']",2
0.007125170549295063,"['23307', '22960']",2
0.009752893021375511,"['23307', '23203']",2
0.00864116428318763,"['23307', '23209']",2
0.008590631158724544,"['23307', '85099B']",2
0.007428369296073576,"['23307', '22423']",2
0.013441811107180757,"['21485', '22111']",2
0.012330082368992875,"['22112', '21485']",2
0.00919702865228157,"['22835', '21485']",2
0.007832634291778261,"['21485', '85123A']",2
0.007579968669462833,"['21485', '22114']",2
0.0071757036737581485,"['23307', '22666']",2
0.009247561776744656,"['20724', '21930']",2
0.012077416746677448,"['20728', '23208']",2
0.015412602961241093,"['20725', '23208']",2
0.008337965536409116,"['22423', '22554']",2
0.007327303047147405,"['85099B', '22554']",2
0.007125170549295063,"['22383', '22554']",2
0.007832634291778261,"['22382', '22554']",2
0.010510889888321795,"['82484', '85123A']",2
0.009146495527818484,"['82484', '82482']",2
0.0076305017939259185,"['82494L', '82484']",2
0.009752893021375511,"['84378', '85123A']",2
0.009247561776744656,"['84378', '21212']",2
0.008893829905503057,"['84378', '22197']",2
0.008691697407650715,"['22961', '84378']",2
0.008337965536409116,"['84378', '22666']",2
0.008337965536409116,"['84378', '22960']",2
0.008034766789630603,"['22993', '84378']",2
0.007883167416241347,"['84378', '22720']",2
0.007579968669462833,"['84378', '20725']",2
0.007478902420536662,"['84378', '22457']",2
0.007428369296073576,"['84991', '84378']",2
0.007377836171610491,"['84378', '21977']",2
0.015715801708019606,"['84378', '84380']",2
0.008893829905503057,"['85099B', '84378']",2
0.007529435544999748,"['22423', '84378']",2
0.01809085855778463,"['22662', '20725']",2
0.007074637424831978,"['22554', '85123A']",2
0.015261003587851837,"['20727', '22662']",2
0.0071757036737581485,"['22554', '20728']",2
0.007731568042852089,"['22554', '22197']",2
0.008843296781039971,"['21930', '85123A']",2
0.008337965536409116,"['20726', '21930']",2
0.008085299914093689,"['21930', '23202']",2
0.008085299914093689,"['21930', '22355']",2
0.007377836171610491,"['21930', '20719']",2
0.007226236798221234,"['21930', '22197']",2
0.0071757036737581485,"['21930', '23206']",2
0.007125170549295063,"['21930', '21731']",2
0.02092071352771742,"['85099B', '21930']",2
0.016726464197281316,"['21930', '22386']",2
0.01409874172520087,"['21930', '20712']",2
0.009853959270301683,"['22384', '21930']",2
0.009399161150133914,"['21930', '23201']",2
0.010359290514932538,"['21930', '23203']",2
0.009601293647986255,"['21930', '22383']",2
0.008085299914093689,"['22382', '21930']",2
0.010561423012784881,"['85099F', '21930']",2
0.009146495527818484,"['22554', '20725']",2
0.008843296781039971,"['22554', '22326']",2
0.008691697407650715,"['20726', '22554']",2
0.008135833038556774,"['22554', '21212']",2
0.008085299914093689,"['22554', '20719']",2
0.007933700540704431,"['22554', '20727']",2
0.007377836171610491,"['20724', '22554']",2
0.014401940471979383,"['20726', '22662']",2
0.013896609227348526,"['22662', '20728']",2
0.011723684875435849,"['23206', '22662']",2
0.00828743241194603,"['22993', '22907']",2
0.00828743241194603,"['21212', '22907']",2
0.008034766789630603,"['47566', '22907']",2
0.0071757036737581485,"['22907', '22697']",2
0.007074637424831978,"['22699', '22907']",2
0.008489564909798374,"['22423', '22907']",2
0.007478902420536662,"['22722', '22907']",2
0.007074637424831978,"['85099B', '22907']",2
0.008742230532113801,"['21080', '22907']",2
0.010258224266006368,"['84378', '22966']",2
0.00919702865228157,"['22966', '22720']",2
0.009146495527818484,"['22966', '22666']",2
0.008893829905503057,"['22966', '22960']",2
0.008792763656576887,"['22966', '21212']",2
0.008742230532113801,"['22993', '22966']",2
0.008742230532113801,"['22961', '22966']",2
0.008135833038556774,"['22966', '22197']",2
0.007832634291778261,"['22966', '85123A']",2
0.007024104300368892,"['22966', '21977']",2
0.007428369296073576,"['85099B', '22966']",2
0.009955025519227854,"['22966', '84380']",2
0.007024104300368892,"['22423', '22966']",2
0.018242457931173885,"['23206', '23208']",2
0.008691697407650715,"['22907', '85123A']",2
0.008691697407650715,"['22960', '22907']",2
0.0090959624033554,"['22907', '22666']",2
0.00919702865228157,"['22961', '22907']",2
0.009449694274596998,"['22630', '22662']",2
0.008691697407650715,"['22629', '22662']",2
0.007883167416241347,"['20724', '22662']",2
0.007681034918389004,"['21931', '22662']",2
0.007327303047147405,"['22662', '85123A']",2
0.007226236798221234,"['22662', '22355']",2
0.007125170549295063,"['47566', '22662']",2
0.019606852291677194,"['22382', '22662']",2
0.009702359896912427,"['23207', '22662']",2
0.013391277982717671,"['22384', '22662']",2
0.01136995300419425,"['23209', '22662']",2
0.014806205467684066,"['20727', '23208']",2
0.009803426145838597,"['85099B', '22662']",2
0.017080196068522915,"['22383', '22662']",2
0.017181262317449087,"['22554', '22551']",2
0.00919702865228157,"['22551', '22629']",2
0.008439031785335288,"['22551', '20725']",2
0.007933700540704431,"['20726', '22551']",2
0.007579968669462833,"['22551', '22326']",2
0.007276769922684319,"['22551', '21212']",2
0.007276769922684319,"['22551', '22197']",2
0.007125170549295063,"['22630', '22551']",2
0.00919702865228157,"['22382', '22551']",2
0.010915154884026479,"['22907', '22720']",2
0.007428369296073576,"['22662', '23203']",2
0.012784880489160644,"['23293', '23294']",2
0.007226236798221234,"['84378', '84992']",2
0.01046035676385871,"['23296', '23294']",2
0.007074637424831978,"['22090', '22720']",2
0.007024104300368892,"['85099C', '22090']",2
0.007024104300368892,"['22457', '22090']",2
0.008236899287482944,"['22386', '22090']",2
0.007782101167315175,"['20725', '22090']",2
0.015210470463388751,"['21212', '84992']",2
0.013997675476274698,"['84991', '84992']",2
0.012431148617919045,"['84992', '21977']",2
0.008590631158724544,"['84992', '85123A']",2
0.008489564909798374,"['21213', '84992']",2
0.008439031785335288,"['85099B', '84992']",2
0.0076305017939259185,"['22423', '84992']",2
0.007074637424831978,"['84991', '22077']",2
0.0071757036737581485,"['84992', '22197']",2
0.016120066703724293,"['21212', '21975']",2
0.013138612360402244,"['84991', '21975']",2
0.012026883622214362,"['21977', '21975']",2
0.01136995300419425,"['84992', '21975']",2
0.010965688008489564,"['21213', '21975']",2
0.007327303047147405,"['23307', '21975']",2
0.007327303047147405,"['85123A', '21975']",2
0.007276769922684319,"['85099B', '21975']",2
0.007478902420536662,"['20725', '21975']",2
0.007226236798221234,"['21928', '22090']",2
0.018697256051341656,"['21094', '21080']",2
0.007428369296073576,"['22993', '22090']",2
0.007478902420536662,"['22961', '22090']",2
0.008236899287482944,"['21080', '22720']",2
0.00818636616301986,"['21080', '22960']",2
0.008085299914093689,"['21080', '20727']",2
0.008034766789630603,"['21080', '22699']",2
0.0076305017939259185,"['21080', '22666']",2
0.007428369296073576,"['21080', '22457']",2
0.007327303047147405,"['20726', '21080']",2
0.011319419879731164,"['21080', '20725']",2
0.009045429278892314,"['21080', '22386']",2
0.008388498660872202,"['20724', '21080']",2
0.0071757036737581485,"['21080', '82482']",2
0.012380615493455961,"['47566', '22090']",2
0.011875284248825104,"['85099B', '22090']",2
0.011521552377583505,"['21080', '22090']",2
0.009500227399060084,"['21212', '22090']",2
0.009298094901207742,"['22090', '85123A']",2
0.009146495527818484,"['21931', '22090']",2
0.00828743241194603,"['22090', '22411']",2
0.008135833038556774,"['22090', '22197']",2
0.007933700540704431,"['22423', '22090']",2
0.007883167416241347,"['21731', '22090']",2
0.007832634291778261,"['22090', '22697']",2
0.007478902420536662,"['22699', '22090']",2
0.007428369296073576,"['20712', '22090']",2
0.00955076052352317,"['21094', '22090']",2
0.009247561776744656,"['21094', '21212']",2
0.0090959624033554,"['21094', '85099B']",2
0.009702359896912427,"['23174', '22699']",2
0.009348628025670828,"['23174', '23170']",2
0.008994896154429229,"['22423', '23174']",2
0.008388498660872202,"['23174', '23171']",2
0.008337965536409116,"['23174', '22697']",2
0.007731568042852089,"['23174', '22698']",2
0.007125170549295063,"['22086', '22739']",2
0.010157158017080196,"['21899', '21900']",2
0.009045429278892314,"['21901', '21899']",2
0.007226236798221234,"['22273', '22274']",2
0.007074637424831978,"['22271', '22274']",2
0.010814088635100309,"['22917', '22920']",2
0.010713022386174137,"['22917', '22919']",2
0.010510889888321795,"['22919', '22920']",2
0.010864621759563394,"['22917', '22918']",2
0.010713022386174137,"['22918', '22919']",2
0.010713022386174137,"['22918', '22920']",2
0.011167820506341908,"['22916', '22917']",2
0.010763555510637223,"['22916', '22918']",2
0.010611956137247965,"['22916', '22920']",2
0.010409823639395624,"['22916', '22919']",2
0.007226236798221234,"['22433', '22431']",2
0.007327303047147405,"['21992', '21991']",2
0.011774217999898935,"['23174', '23173']",2
0.01227954924452979,"['23174', '23175']",2
0.007933700540704431,"['23236', '23240']",2
0.007074637424831978,"['23245', '23236']",2
0.007327303047147405,"['21094', '22197']",2
0.01510940421446258,"['22417', '21212']",2
0.011471019253120421,"['84991', '22417']",2
0.010814088635100309,"['22417', '21975']",2
0.010510889888321795,"['22417', '21213']",2
0.009449694274596998,"['22417', '21977']",2
0.008135833038556774,"['22417', '84992']",2
0.007478902420536662,"['22423', '22417']",2
0.007478902420536662,"['22417', '20725']",2
0.007074637424831978,"['22382', '22417']",2
0.016878063570670575,"['21232', '21231']",2
0.008388498660872202,"['21080', '22993']",2
0.008388498660872202,"['21231', '85123A']",2
0.007125170549295063,"['22423', '21231']",2
0.007125170549295063,"['22086', '23263']",2
0.007074637424831978,"['21985', '85123A']",2
0.007681034918389004,"['22620', '21891']",2
0.012885946738086816,"['22749', '22750']",2
0.014149274849663955,"['21933', '21932']",2
0.007883167416241347,"['21933', '85099B']",2
0.008439031785335288,"['21933', '20725']",2
0.007731568042852089,"['22297', '85123A']",2
0.007428369296073576,"['22112', '84030E']",2
0.008337965536409116,"['22367', '21156']",2
0.007377836171610491,"['21212', '21231']",2
0.009752893021375511,"['22918', '22921']",2
0.008792763656576887,"['21080', '22697']",2
0.00955076052352317,"['22961', '21080']",2
0.007984233665167517,"['23318', '22909']",2
0.008489564909798374,"['22910', '23318']",2
0.007579968669462833,"['23318', '22086']",2
0.007327303047147405,"['22992', '22991']",2
0.01500833796553641,"['22624', '22625']",2
0.008590631158724544,"['22423', '22625']",2
0.010056091768154024,"['22624', '22627']",2
0.0071757036737581485,"['22627', '22625']",2
0.011319419879731164,"['21755', '85123A']",2
0.01500833796553641,"['21754', '21755']",2
0.009298094901207742,"['85099B', '23182']",2
0.008135833038556774,"['23182', '85123A']",2
0.007074637424831978,"['23182', '22411']",2
0.008893829905503057,"['21122', '21121']",2
0.009348628025670828,"['21122', '21124']",2
0.007276769922684319,"['21121', '21124']",2
0.007579968669462833,"['20975', '20974']",2
0.0090959624033554,"['22113', '22111']",2
0.008135833038556774,"['22112', '22113']",2
0.008034766789630603,"['21485', '22113']",2
0.01046035676385871,"['20685', '85099B']",2
0.008792763656576887,"['20685', '85123A']",2
0.011521552377583505,"['23254', '23256']",2
0.009449694274596998,"['23318', '23319']",2
0.02172924351912679,"['85099B', '22385']",2
0.012633281115771389,"['21669', '21668']",2
0.0071757036737581485,"['22077', '84380']",2
0.007276769922684319,"['82484', '82486']",2
0.010005558643690939,"['82494L', '82486']",2
0.009348628025670828,"['85123A', '82486']",2
0.010965688008489564,"['82486', '82482']",2
0.007478902420536662,"['20685', '48187']",2
0.007377836171610491,"['85123A', '48187']",2
0.008388498660872202,"['21232', '22646']",2
0.007681034918389004,"['22644', '22646']",2
0.008893829905503057,"['84380', '22197']",2
0.008792763656576887,"['84380', '85123A']",2
0.0071757036737581485,"['84380', '20725']",2
0.01046035676385871,"['84380', '21212']",2
0.009045429278892314,"['22993', '84380']",2
0.009045429278892314,"['84380', '22666']",2
0.008843296781039971,"['22423', '84380']",2
0.008691697407650715,"['85099B', '84380']",2
0.008540098034261458,"['22961', '84380']",2
0.008489564909798374,"['84380', '22960']",2
0.008337965536409116,"['84380', '22720']",2
0.008236899287482944,"['84991', '84380']",2
0.007984233665167517,"['84380', '21977']",2
0.007731568042852089,"['47566', '84380']",2
0.007478902420536662,"['21931', '84380']",2
0.0071757036737581485,"['22457', '84380']",2
0.013846076102885442,"['22385', '22411']",2
0.011622618626509677,"['85099C', '22385']",2
0.011319419879731164,"['21930', '22385']",2
0.018949921673657083,"['23209', '20727']",2
0.018495123553489312,"['23209', '22383']",2
0.015816867956945778,"['85099B', '23209']",2
0.01510940421446258,"['23209', '20728']",2
0.01101622113295265,"['23209', '23298']",2
0.010258224266006368,"['23209', '85123A']",2
0.008994896154429229,"['23209', '22411']",2
0.00864116428318763,"['23209', '22197']",2
0.00864116428318763,"['47566', '23209']",2
0.008085299914093689,"['21931', '23209']",2
0.007681034918389004,"['22423', '23209']",2
0.007428369296073576,"['23209', '21212']",2
0.007428369296073576,"['23209', '22720']",2
0.023346303501945526,"['23209', '20725']",2
0.017332861690838343,"['22382', '23209']",2
0.00919702865228157,"['23209', '22386']",2
0.015261003587851837,"['21080', '21212']",2
0.014503006720905553,"['85099B', '21080']",2
0.011319419879731164,"['21080', '85123A']",2
0.010662489261711051,"['21080', '22197']",2
0.010258224266006368,"['47566', '21080']",2
0.009702359896912427,"['21080', '22411']",2
0.009702359896912427,"['22423', '21080']",2
0.025468694729395117,"['23209', '23203']",2
0.007377836171610491,"['23581', '23582']",2
0.007428369296073576,"['48185', '85099B']",2
0.008590631158724544,"['48194', '85123A']",2
0.00864116428318763,"['22385', '23202']",2
0.017433927939764515,"['21931', '22385']",2
0.014755672343220982,"['20712', '22385']",2
0.012127949871140532,"['23199', '22385']",2
0.010510889888321795,"['22385', '20725']",2
0.010409823639395624,"['21929', '22385']",2
0.010157158017080196,"['22385', '23203']",2
0.009752893021375511,"['22385', '23201']",2
0.009601293647986255,"['85099F', '22385']",2
0.00955076052352317,"['22382', '22385']",2
0.009449694274596998,"['22379', '22385']",2
0.009449694274596998,"['21931', '21080']",2
0.008540098034261458,"['22383', '22385']",2
0.007731568042852089,"['22385', '22197']",2
0.007428369296073576,"['22385', '22629']",2
0.007428369296073576,"['20724', '22385']",2
0.007327303047147405,"['22385', '21731']",2
0.007226236798221234,"['22384', '22385']",2
0.017130729192986003,"['22386', '22385']",2
0.007832634291778261,"['20727', '22385']",2
0.011420486128657335,"['21928', '22385']",2
0.007276769922684319,"['20726', '22385']",2
0.008994896154429229,"['85099B', '48194']",2
0.008135833038556774,"['20685', '48194']",2
0.00828743241194603,"['22385', '85123A']",2
0.008135833038556774,"['22303', '22302']",2
0.009601293647986255,"['22919', '22921']",2
0.00955076052352317,"['22917', '22921']",2
0.007529435544999748,"['22661', '20725']",2
0.007478902420536662,"['85099B', '22661']",2
0.013088079235939158,"['23296', '23293']",2
0.011622618626509677,"['23295', '23296']",2
0.008742230532113801,"['82552', '82551']",2
0.00828743241194603,"['22432', '22431']",2
0.007883167416241347,"['21181', '21165']",2
0.007276769922684319,"['21165', '85123A']",2
0.00955076052352317,"['21175', '21165']",2
0.007984233665167517,"['21165', '21166']",2
0.008135833038556774,"['85152', '21165']",2
0.008135833038556774,"['21090', '21084']",2
0.007125170549295063,"['22082', '22077']",2
0.007681034918389004,"['21907', '21175']",2
0.009146495527818484,"['21790', '21915']",2
0.0071757036737581485,"['22197', '21915']",2
0.007428369296073576,"['47566', '21621']",2
0.007933700540704431,"['85014B', '85014A']",2
0.007024104300368892,"['21428', '21430']",2
0.017686593562079942,"['21094', '21086']",2
0.007327303047147405,"['21086', '22090']",2
0.014957804841073324,"['21080', '21086']",2
0.007327303047147405,"['21212', '21086']",2
0.007579968669462833,"['22661', '23204']",2
0.013239678609328415,"['47590A', '47590B']",2
0.00955076052352317,"['22661', '20723']",2
0.010763555510637223,"['22661', '20719']",2
0.008489564909798374,"['21240', '20675']",2
0.007478902420536662,"['21238', '20675']",2
0.010510889888321795,"['20677', '20675']",2
0.008742230532113801,"['20676', '20675']",2
0.013239678609328415,"['22748', '22746']",2
0.013138612360402244,"['22745', '22746']",2
0.007276769922684319,"['85123A', '22595']",2
0.01419980797412704,"['82483', '82486']",2
0.010005558643690939,"['82483', '82494L']",2
0.009601293647986255,"['82483', '85123A']",2
0.010814088635100309,"['82483', '82482']",2
0.008439031785335288,"['21034', '85123A']",2
0.007579968669462833,"['21524', '48187']",2
0.007579968669462833,"['22970', '22971']",2
0.007327303047147405,"['85099B', '22668']",2
0.007428369296073576,"['21754', '21756']",2
0.0090959624033554,"['22413', '21175']",2
0.007681034918389004,"['22413', '21166']",2
0.013088079235939158,"['84879', '21136']",2
0.007074637424831978,"['23291', '23292']",2
0.007377836171610491,"['20674', '20676']",2
0.012127949871140532,"['20724', '22661']",2
0.011723684875435849,"['22661', '22355']",2
0.009803426145838597,"['22661', '22356']",2
0.008337965536409116,"['23307', '23306']",2
0.010308757390469452,"['47566', '47566B']",2
0.008236899287482944,"['85099B', '47566B']",2
0.00828743241194603,"['21992', '21212']",2
0.008236899287482944,"['21992', '21935']",2
0.00818636616301986,"['21992', '22197']",2
0.007731568042852089,"['21992', '22697']",2
0.007731568042852089,"['21992', '22457']",2
0.007529435544999748,"['21992', '20719']",2
0.007327303047147405,"['21992', '20725']",2
0.007276769922684319,"['21992', '20724']",2
0.007276769922684319,"['21992', '22666']",2
0.007074637424831978,"['22379', '21992']",2
0.009399161150133914,"['21992', '85099B']",2
0.007579968669462833,"['47566', '21992']",2
0.00828743241194603,"['85099B', '22501']",2
0.009045429278892314,"['22502', '22501']",2
0.009449694274596998,"['22568', '22569']",2
0.011268886755268078,"['22569', '22570']",2
0.0076305017939259185,"['21080', '21078']",2
0.009247561776744656,"['22502', '85099B']",2
0.007681034918389004,"['22502', '21931']",2
0.007074637424831978,"['22502', '22411']",2
0.007883167416241347,"['84596L', '84596B']",2
0.007024104300368892,"['84596F', '84596L']",2
0.008135833038556774,"['21931', '21033']",2
0.008792763656576887,"['22961', '21992']",2
0.007327303047147405,"['21992', '22960']",2
0.008944363029966143,"['21992', '85123A']",2
0.010965688008489564,"['22568', '22570']",2
0.015261003587851837,"['22729', '22727']",2
0.013795542978422356,"['22729', '22726']",2
0.008691697407650715,"['22729', '22730']",2
0.010915154884026479,"['22729', '22728']",2
0.008489564909798374,"['22149', '22147']",2
0.01738339481530143,"['85099B', '20711']",2
0.015058871089999495,"['21931', '20711']",2
0.014604072969831725,"['20712', '20711']",2
0.013441811107180757,"['20711', '22411']",2
0.010763555510637223,"['85099C', '20711']",2
0.009752893021375511,"['22385', '20711']",2
0.007377836171610491,"['20677', '21240']",2
0.008843296781039971,"['22379', '20711']",2
0.010056091768154024,"['21928', '20711']",2
0.009601293647986255,"['21929', '20711']",2
0.00864116428318763,"['23199', '20711']",2
0.014250341098590125,"['22386', '20711']",2
0.008489564909798374,"['20713', '20711']",2
0.00864116428318763,"['21930', '20711']",2
0.01419980797412704,"['22579', '22578']",2
0.012582747991308303,"['22579', '22577']",2
0.0076305017939259185,"['22271', '22273']",2
0.009651826772449341,"['22666', '22665']",2
0.007074637424831978,"['21803', '21802']",2
0.007074637424831978,"['20711', '21731']",2
0.00955076052352317,"['22916', '22921']",2
0.009752893021375511,"['21238', '21240']",2
0.017130729192986003,"['22804', '85123A']",2
0.009955025519227854,"['85099F', '23201']",2
0.009904492394764769,"['22384', '85099F']",2
0.009601293647986255,"['85099F', '22383']",2
0.009601293647986255,"['85099F', '85123A']",2
0.008994896154429229,"['85099F', '22355']",2
0.008439031785335288,"['85099F', '22197']",2
0.008236899287482944,"['85099F', '21212']",2
0.008135833038556774,"['85099F', '20728']",2
0.007782101167315175,"['22961', '85099F']",2
0.007529435544999748,"['85099F', '22382']",2
0.007529435544999748,"['85099F', '22457']",2
0.007478902420536662,"['22423', '85099F']",2
0.0071757036737581485,"['85099F', '23206']",2
0.017585527313153774,"['85099F', '22386']",2
0.010814088635100309,"['85099F', '20727']",2
0.008439031785335288,"['85099F', '20719']",2
0.007933700540704431,"['20726', '85099F']",2
0.008944363029966143,"['47566', '85099F']",2
0.025114962858153518,"['21733', '85123A']",2
0.008439031785335288,"['22469', '21733']",2
0.008439031785335288,"['22470', '21733']",2
0.010611956137247965,"['84836', '85123A']",2
0.007024104300368892,"['22469', '84836']",2
0.01046035676385871,"['85099F', '23202']",2
0.010359290514932538,"['22189', '85123A']",2
0.011218353630804992,"['20724', '85099F']",2
0.011673151750972763,"['85099F', '23199']",2
0.00919702865228157,"['22921', '22920']",2
0.007681034918389004,"['23291', '23289']",2
0.007125170549295063,"['23290', '23289']",2
0.02829854969932791,"['22382', '20725']",2
0.026934155338824598,"['22382', '22383']",2
0.014351407347516297,"['85099B', '22382']",2
0.012380615493455961,"['22382', '85123A']",2
0.011774217999898935,"['22382', '21212']",2
0.011066754257415736,"['22382', '23203']",2
0.010713022386174137,"['22423', '22382']",2
0.010510889888321795,"['21931', '22382']",2
0.010359290514932538,"['22382', '22197']",2
0.008540098034261458,"['22382', '22411']",2
0.025872959725099804,"['22382', '20727']",2
0.009247561776744656,"['22382', '22386']",2
0.011420486128657335,"['47566', '22382']",2
0.02713628783667694,"['85099B', '85099F']",2
0.015816867956945778,"['21931', '85099F']",2
0.014553539845368639,"['21929', '85099F']",2
0.013694476729496185,"['85099F', '85099C']",2
0.012532214866845217,"['85099F', '20725']",2
0.012330082368992875,"['85099F', '22411']",2
0.012330082368992875,"['85099F', '23203']",2
0.011319419879731164,"['85099F', '20712']",2
0.009399161150133914,"['85099B', '84988']",2
0.007832634291778261,"['84988', '85123A']",2
0.007428369296073576,"['22961', '84988']",2
0.017231795441912175,"['82494L', '85123A']",2
0.009399161150133914,"['22469', '82494L']",2
0.009399161150133914,"['85099B', '82494L']",2
0.00864116428318763,"['82494L', '22457']",2
0.007731568042852089,"['82494L', '22666']",2
0.007276769922684319,"['82494L', '22697']",2
0.008893829905503057,"['82494L', '22720']",2
0.008236899287482944,"['22423', '82494L']",2
0.007276769922684319,"['47566', '82494L']",2
0.024912830360301178,"['22469', '22470']",2
0.018141391682247713,"['22470', '85123A']",2
0.010662489261711051,"['22457', '22470']",2
0.00818636616301986,"['22470', '82482']",2
0.007782101167315175,"['82494L', '22470']",2
0.007681034918389004,"['85099B', '22470']",2
0.007074637424831978,"['22961', '22470']",2
0.007125170549295063,"['22470', '20725']",2
0.007024104300368892,"['22470', '22197']",2
0.007024104300368892,"['22423', '22470']",2
0.00828743241194603,"['85099B', '20676']",2
0.011319419879731164,"['22469', '23321']",2
0.009904492394764769,"['23321', '85123A']",2
0.007529435544999748,"['23321', '22470']",2
0.027237354085603113,"['82494L', '82482']",2
0.007276769922684319,"['22534', '22530']",2
0.007024104300368892,"['21243', '20677']",2
0.0071757036737581485,"['21243', '21239']",2
0.007428369296073576,"['22423', '84988']",2
0.007327303047147405,"['21931', '84988']",2
0.007226236798221234,"['22457', '84988']",2
0.0071757036737581485,"['84988', '22697']",2
0.007024104300368892,"['21212', '84988']",2
0.008590631158724544,"['22766', '85123A']",2
0.007933700540704431,"['22766', '82482']",2
0.007125170549295063,"['82494L', '22766']",2
0.010308757390469452,"['22367', '47591D']",2
0.009955025519227854,"['21212', '21210']",2
0.007478902420536662,"['21080', '21210']",2
0.010561423012784881,"['22804', '21733']",2
0.01010662489261711,"['22193', '22191']",2
0.009601293647986255,"['22192', '22193']",2
0.007024104300368892,"['85099B', '84536A']",2
0.007731568042852089,"['20677', '20676']",2
0.007731568042852089,"['21385', '85123A']",2
0.011117287381878822,"['82578', '21171']",2
0.008893829905503057,"['82578', '82581']",2
0.007933700540704431,"['22737', '22739']",2
0.010308757390469452,"['84596G', '84596B']",2
0.010157158017080196,"['84596F', '84596G']",2
0.007681034918389004,"['23242', '23241']",2
0.008236899287482944,"['22563', '22562']",2
0.008994896154429229,"['22192', '22191']",2
0.011875284248825104,"['23295', '23294']",2
0.007024104300368892,"['20963', '20961']",2
0.00818636616301986,"['84032A', '84032B']",2
0.010561423012784881,"['21668', '21670']",2
0.008944363029966143,"['21672', '21670']",2
0.010814088635100309,"['21669', '21670']",2
0.011774217999898935,"['21671', '21668']",2
0.010915154884026479,"['21672', '21671']",2
