support,itemsets,len
0.012127949871140532,"[1418, 1419]",2
0.012987012987012988,"[1328, 2642]",2
0.01010662489261711,"[1328, 2808]",2
0.010915154884026479,"[1328, 3133]",2
0.016120066703724293,"[1328, 3256]",2
0.021072312901106675,"[1328, 3271]",2
0.024912830360301178,"[1338, 1339]",2
0.010258224266006368,"[1338, 1524]",2
0.010814088635100309,"[1338, 1810]",2
0.011319419879731164,"[1338, 2146]",2
0.010763555510637223,"[1338, 2642]",2
0.010258224266006368,"[2808, 1338]",2
0.012987012987012988,"[3256, 1338]",2
0.01991005103845571,"[1338, 3271]",2
0.010207691141543282,"[2147, 1339]",2
0.018141391682247713,"[1339, 3271]",2
0.010662489261711051,"[1416, 1415]",2
0.017181262317449087,"[1417, 1415]",2
0.011268886755268078,"[1418, 1415]",2
0.013593410480570013,"[1419, 1415]",2
0.010864621759563394,"[1420, 1415]",2
0.011774217999898935,"[1416, 1417]",2
0.010005558643690939,"[1416, 1420]",2
0.012026883622214362,"[1417, 1418]",2
0.014300874223053211,"[1417, 1419]",2
0.011875284248825104,"[1417, 1420]",2
0.012178482995603618,"[1328, 1809]",2
0.010561423012784881,"[2642, 1262]",2
0.012431148617919045,"[1237, 1094]",2
0.011167820506341908,"[2045, 1262]",2
0.012178482995603618,"[1842, 1094]",2
0.010005558643690939,"[2040, 1094]",2
0.012229016120066704,"[2642, 1094]",2
0.02021324978523422,"[3256, 1094]",2
0.016170599828187377,"[1094, 3271]",2
0.011622618626509677,"[1114, 3271]",2
0.01556420233463035,"[1210, 1212]",2
0.010359290514932538,"[1490, 1210]",2
0.020718581029865075,"[1237, 1238]",2
0.012481681742382131,"[1260, 1237]",2
0.016878063570670575,"[1261, 1237]",2
0.0132902117337915,"[1810, 1094]",2
0.011471019253120421,"[1237, 1262]",2
0.011824751124362019,"[1237, 1295]",2
0.011723684875435849,"[1237, 1519]",2
0.010409823639395624,"[1524, 1237]",2
0.010157158017080196,"[2040, 1237]",2
0.015159937338925665,"[2041, 1237]",2
0.012330082368992875,"[2042, 1237]",2
0.012431148617919045,"[2043, 1237]",2
0.012582747991308303,"[2642, 1237]",2
0.01637273232603972,"[3256, 1237]",2
0.01101622113295265,"[1237, 3271]",2
0.011723684875435849,"[1260, 1238]",2
0.010056091768154024,"[1283, 1237]",2
0.010915154884026479,"[1809, 1094]",2
0.010005558643690939,"[1760, 1094]",2
0.010308757390469452,"[1094, 1583]",2
0.01192581737328819,"[1328, 1075]",2
0.012582747991308303,"[1524, 1580]",2
0.010359290514932538,"[1555, 1075]",2
0.011268886755268078,"[2642, 1075]",2
0.010207691141543282,"[1075, 3095]",2
0.01318914548486533,"[1075, 3133]",2
0.011723684875435849,"[3256, 1075]",2
0.014604072969831725,"[1075, 3271]",2
0.010359290514932538,"[1086, 3271]",2
0.01010662489261711,"[1088, 1090]",2
0.01101622113295265,"[1092, 1093]",2
0.010056091768154024,"[3256, 1093]",2
0.011117287381878822,"[1238, 1094]",2
0.010713022386174137,"[1257, 1094]",2
0.010359290514932538,"[1260, 1094]",2
0.013593410480570013,"[1261, 1094]",2
0.011572085502046591,"[1264, 1094]",2
0.012582747991308303,"[1283, 1094]",2
0.013492344231643843,"[1094, 1295]",2
0.012229016120066704,"[1328, 1094]",2
0.010763555510637223,"[1491, 1094]",2
0.012532214866845217,"[1524, 1094]",2
0.011167820506341908,"[1555, 1094]",2
0.010965688008489564,"[1557, 1094]",2
0.011471019253120421,"[1578, 1094]",2
0.012734347364697559,"[1261, 1238]",2
0.012683814240234475,"[1262, 1238]",2
0.010915154884026479,"[1264, 1238]",2
0.010814088635100309,"[1238, 1295]",2
0.014351407347516297,"[3256, 1260]",2
0.012380615493455961,"[1260, 3271]",2
0.023649502248724037,"[1261, 1262]",2
0.013441811107180757,"[1264, 1261]",2
0.013340744858254585,"[1283, 1261]",2
0.011673151750972763,"[1261, 1295]",2
0.017080196068522915,"[1520, 1261]",2
0.011875284248825104,"[2036, 1261]",2
0.012481681742382131,"[2040, 1261]",2
0.010207691141543282,"[2041, 1261]",2
0.022689372883925415,"[2043, 1261]",2
0.016170599828187377,"[2044, 1261]",2
0.014957804841073324,"[2045, 1261]",2
0.018495123553489312,"[1261, 2046]",2
0.014351407347516297,"[2642, 1261]",2
0.020465915407549648,"[3256, 1261]",2
0.011218353630804992,"[3257, 1261]",2
0.013846076102885442,"[1261, 3271]",2
0.015210470463388751,"[1264, 1262]",2
0.010005558643690939,"[1283, 1262]",2
0.013391277982717671,"[1520, 1262]",2
0.011319419879731164,"[2036, 1262]",2
0.011622618626509677,"[2040, 1262]",2
0.017636060437616858,"[2043, 1262]",2
0.012784880489160644,"[2044, 1262]",2
0.011420486128657335,"[2642, 1260]",2
0.017332861690838343,"[2046, 1262]",2
0.017332861690838343,"[1260, 2046]",2
0.015362069836778009,"[1260, 2044]",2
0.012582747991308303,"[2041, 1238]",2
0.010510889888321795,"[2042, 1238]",2
0.010561423012784881,"[2043, 1238]",2
0.010965688008489564,"[2642, 1238]",2
0.014149274849663955,"[3256, 1238]",2
0.010308757390469452,"[2656, 1249]",2
0.01374500985395927,"[1257, 1259]",2
0.01510940421446258,"[1264, 1257]",2
0.013037546111476072,"[1257, 1283]",2
0.010005558643690939,"[1328, 1257]",2
0.010005558643690939,"[1257, 1810]",2
0.010056091768154024,"[1257, 2036]",2
0.020971246652180503,"[3256, 1257]",2
0.01046035676385871,"[1257, 3257]",2
0.011218353630804992,"[1257, 3271]",2
0.010965688008489564,"[1264, 1259]",2
0.012330082368992875,"[3256, 1259]",2
0.026934155338824598,"[1260, 1261]",2
0.021628177270200617,"[1260, 1262]",2
0.010713022386174137,"[1260, 1295]",2
0.012178482995603618,"[1490, 1260]",2
0.010005558643690939,"[1491, 1260]",2
0.019606852291677194,"[1520, 1260]",2
0.011066754257415736,"[2040, 1260]",2
0.01985951791399262,"[2043, 1260]",2
0.0132902117337915,"[1260, 2045]",2
0.01692859669513366,"[1809, 1524]",2
0.010308757390469452,"[2946, 2949]",2
0.013947142351811612,"[1842, 1524]",2
0.011572085502046591,"[2040, 3257]",2
0.012330082368992875,"[2040, 3258]",2
0.011066754257415736,"[2040, 3271]",2
0.012330082368992875,"[2041, 2042]",2
0.014452473596442469,"[2041, 2043]",2
0.010005558643690939,"[3256, 2041]",2
0.01884885542473091,"[2043, 2044]",2
0.018242457931173885,"[2043, 2045]",2
0.022285107888220728,"[2043, 2046]",2
0.010915154884026479,"[2123, 2043]",2
0.012380615493455961,"[2642, 2043]",2
0.029157612815200365,"[2040, 3256]",2
0.014957804841073324,"[3256, 2043]",2
0.015058871089999495,"[2044, 2046]",2
0.01728232856637526,"[2045, 2046]",2
0.01101622113295265,"[2123, 2046]",2
0.015816867956945778,"[3256, 2046]",2
0.010258224266006368,"[2046, 3271]",2
0.010308757390469452,"[2082, 2132]",2
0.011521552377583505,"[2089, 2091]",2
0.010662489261711051,"[2092, 2094]",2
0.01101622113295265,"[2092, 2095]",2
0.010258224266006368,"[2093, 2095]",2
0.011066754257415736,"[2094, 2095]",2
0.01409874172520087,"[2044, 2045]",2
0.010713022386174137,"[2040, 2642]",2
0.013088079235939158,"[2040, 2169]",2
0.010157158017080196,"[2040, 2168]",2
0.011572085502046591,"[2037, 2038]",2
0.015867401081408862,"[2037, 2039]",2
0.018697256051341656,"[2040, 2037]",2
0.011521552377583505,"[2043, 2037]",2
0.011319419879731164,"[2037, 2046]",2
0.01465460609429481,"[3256, 2037]",2
0.01601900045479812,"[2038, 2039]",2
0.018697256051341656,"[2040, 2038]",2
0.011572085502046591,"[2043, 2038]",2
0.013037546111476072,"[2044, 2038]",2
0.011117287381878822,"[2046, 2038]",2
0.02092071352771742,"[3256, 2038]",2
0.011268886755268078,"[3257, 2038]",2
0.026075092222952144,"[2040, 2039]",2
0.011824751124362019,"[2043, 2039]",2
0.011875284248825104,"[2045, 2039]",2
0.014907271716610238,"[2046, 2039]",2
0.02147657789681136,"[3256, 2039]",2
0.010207691141543282,"[3257, 2039]",2
0.01046035676385871,"[3258, 2039]",2
0.015412602961241093,"[2040, 2043]",2
0.011268886755268078,"[2040, 2045]",2
0.025468694729395117,"[2040, 2046]",2
0.012734347364697559,"[2040, 2123]",2
0.010510889888321795,"[2040, 2126]",2
0.012784880489160644,"[2118, 2119]",2
0.010965688008489564,"[2036, 3271]",2
0.015463136085704179,"[2120, 2118]",2
0.011875284248825104,"[2120, 2119]",2
0.017231795441912175,"[2812, 3271]",2
0.015715801708019606,"[2878, 2879]",2
0.017636060437616858,"[2946, 2948]",2
0.010157158017080196,"[2948, 2949]",2
0.010611956137247965,"[3064, 3271]",2
0.01637273232603972,"[3271, 3095]",2
0.011117287381878822,"[3256, 3133]",2
0.011976350497751276,"[3133, 3271]",2
0.014149274849663955,"[3152, 3151]",2
0.010207691141543282,"[3152, 3256]",2
0.011066754257415736,"[3152, 3271]",2
0.010005558643690939,"[2811, 2812]",2
0.011420486128657335,"[3271, 3159]",2
0.010510889888321795,"[3168, 3256]",2
0.010713022386174137,"[3168, 3271]",2
0.011774217999898935,"[3173, 3174]",2
0.013340744858254585,"[3173, 3175]",2
0.015058871089999495,"[3174, 3175]",2
0.029561877810905048,"[3256, 3257]",2
0.02713628783667694,"[3256, 3258]",2
0.022790439132851583,"[3256, 3271]",2
0.013694476729496185,"[3257, 3258]",2
0.011572085502046591,"[3257, 3271]",2
0.011319419879731164,"[1075, 1295]",2
0.013997675476274698,"[3168, 3169]",2
0.010510889888321795,"[2810, 3271]",2
0.010005558643690939,"[2809, 2812]",2
0.01419980797412704,"[2809, 2811]",2
0.01046035676385871,"[2121, 2119]",2
0.011622618626509677,"[2120, 2121]",2
0.024407499115670323,"[2642, 2123]",2
0.011268886755268078,"[3256, 2123]",2
0.011218353630804992,"[2123, 3271]",2
0.027591085956844712,"[2125, 2126]",2
0.012026883622214362,"[3256, 2126]",2
0.011420486128657335,"[2126, 3271]",2
0.011471019253120421,"[2132, 2133]",2
0.010510889888321795,"[2132, 2134]",2
0.010005558643690939,"[3168, 2132]",2
0.015058871089999495,"[2146, 2147]",2
0.01627166607711355,"[2168, 2169]",2
0.012784880489160644,"[3256, 2169]",2
0.01192581737328819,"[2180, 2181]",2
0.010308757390469452,"[2642, 2643]",2
0.011875284248825104,"[2642, 3095]",2
0.01657486482389206,"[3256, 2642]",2
0.019707918540603366,"[2642, 3271]",2
0.013239678609328415,"[2653, 2654]",2
0.010814088635100309,"[2808, 2809]",2
0.010965688008489564,"[2808, 2811]",2
0.027237354085603113,"[2808, 2812]",2
0.014401940471979383,"[2808, 3256]",2
0.020617514780938904,"[2808, 3271]",2
0.013088079235939158,"[2121, 2118]",2
0.011673151750972763,"[3258, 2036]",2
0.014351407347516297,"[3257, 2036]",2
0.027591085956844712,"[3256, 2036]",2
0.01920258729597251,"[1809, 1578]",2
0.017534994188690686,"[1578, 1810]",2
0.015058871089999495,"[1578, 1842]",2
0.013694476729496185,"[2080, 1578]",2
0.01374500985395927,"[1578, 2082]",2
0.012481681742382131,"[1578, 2642]",2
0.015412602961241093,"[3256, 1578]",2
0.016423265450502805,"[1578, 3271]",2
0.013542877356106929,"[1809, 1580]",2
0.011420486128657335,"[1810, 1580]",2
0.010308757390469452,"[1842, 1580]",2
0.010915154884026479,"[1578, 1757]",2
0.010510889888321795,"[1580, 3271]",2
0.014755672343220982,"[1584, 1582]",2
0.011117287381878822,"[1585, 1582]",2
0.032341199656374754,"[1584, 1583]",2
0.021122846025569762,"[1585, 1583]",2
0.013795542978422356,"[1586, 1583]",2
0.01692859669513366,"[1587, 1583]",2
0.010713022386174137,"[2642, 1583]",2
0.02375056849765021,"[1584, 1585]",2
0.015261003587851837,"[1584, 1586]",2
0.01884885542473091,"[1584, 1587]",2
0.011420486128657335,"[1584, 2642]",2
0.013997675476274698,"[1582, 1583]",2
0.020718581029865075,"[1578, 1580]",2
0.01318914548486533,"[1557, 3271]",2
0.012936479862549902,"[3256, 1557]",2
0.01192581737328819,"[2642, 1524]",2
0.014553539845368639,"[3256, 1524]",2
0.01510940421446258,"[1524, 3271]",2
0.03198746778513315,"[1555, 1556]",2
0.03880943958764971,"[1555, 1557]",2
0.011471019253120421,"[1578, 1555]",2
0.013138612360402244,"[1809, 1555]",2
0.012885946738086816,"[1810, 1555]",2
0.011319419879731164,"[2008, 1555]",2
0.01227954924452979,"[2009, 1555]",2
0.011218353630804992,"[2082, 1555]",2
0.011824751124362019,"[2642, 1555]",2
0.013643943605033099,"[3256, 1555]",2
0.013643943605033099,"[1555, 3271]",2
0.030269341553388247,"[1556, 1557]",2
0.010258224266006368,"[2008, 1556]",2
0.010005558643690939,"[2009, 1556]",2
0.011976350497751276,"[1578, 1557]",2
0.012683814240234475,"[1809, 1557]",2
0.012077416746677448,"[1810, 1557]",2
0.013896609227348526,"[2008, 1557]",2
0.011521552377583505,"[2009, 1557]",2
0.011976350497751276,"[2011, 1557]",2
0.011622618626509677,"[2082, 1557]",2
0.010915154884026479,"[2642, 1557]",2
0.010915154884026479,"[1585, 1586]",2
0.013947142351811612,"[1585, 1587]",2
0.013138612360402244,"[1602, 1603]",2
0.015816867956945778,"[1602, 1605]",2
0.010308757390469452,"[1810, 2082]",2
0.010005558643690939,"[1810, 2642]",2
0.015614735459093436,"[3256, 1810]",2
0.01374500985395927,"[1810, 3271]",2
0.011521552377583505,"[1811, 1812]",2
0.010258224266006368,"[2878, 1815]",2
0.011622618626509677,"[1842, 2642]",2
0.013441811107180757,"[3256, 1842]",2
0.013441811107180757,"[1842, 3271]",2
0.010713022386174137,"[1845, 1847]",2
0.016120066703724293,"[2008, 2009]",2
0.013593410480570013,"[2008, 2010]",2
0.010056091768154024,"[2008, 2011]",2
0.014048208600737784,"[2009, 2010]",2
0.011774217999898935,"[2011, 2012]",2
0.011420486128657335,"[2011, 2013]",2
0.01227954924452979,"[2012, 2013]",2
0.020516448532012736,"[2036, 2037]",2
0.01975845166506645,"[2036, 2038]",2
0.01839405730456314,"[2036, 2039]",2
0.02157764414573753,"[2040, 2036]",2
0.011976350497751276,"[2041, 2036]",2
0.018444590429026228,"[2043, 2036]",2
0.010258224266006368,"[2036, 2045]",2
0.013391277982717671,"[2036, 2046]",2
0.013997675476274698,"[1810, 1842]",2
0.016675931072818232,"[1810, 1524]",2
0.013643943605033099,"[1809, 3271]",2
0.010814088635100309,"[1809, 2642]",2
0.013239678609328415,"[1603, 1605]",2
0.012885946738086816,"[1606, 1607]",2
0.017130729192986003,"[1658, 3271]",2
0.01101622113295265,"[1689, 2180]",2
0.01692859669513366,"[1716, 1717]",2
0.015715801708019606,"[1716, 1718]",2
0.01101622113295265,"[1716, 2255]",2
0.014401940471979383,"[1717, 1718]",2
0.010056091768154024,"[1717, 2255]",2
0.011824751124362019,"[1760, 1759]",2
0.013643943605033099,"[1802, 1759]",2
0.012633281115771389,"[1760, 1802]",2
0.011167820506341908,"[1766, 1767]",2
0.010763555510637223,"[1768, 1766]",2
0.010409823639395624,"[1769, 1766]",2
0.010611956137247965,"[1770, 1766]",2
0.010864621759563394,"[1768, 1767]",2
0.010713022386174137,"[1769, 1767]",2
0.010814088635100309,"[1770, 1767]",2
0.010713022386174137,"[1768, 1769]",2
0.010713022386174137,"[1768, 1770]",2
0.010510889888321795,"[1769, 1770]",2
0.010056091768154024,"[3168, 1801]",2
0.02385163474657638,"[1809, 1810]",2
0.015614735459093436,"[1809, 1842]",2
0.014503006720905553,"[3256, 1809]",2
0.01227954924452979,"[1044, 1045]",2
0.014149274849663955,"[426, 170]",2
0.01010662489261711,"[1043, 1044]",2
0.010965688008489564,"[168, 1578]",2
0.010157158017080196,"[168, 1584]",2
0.010611956137247965,"[168, 1809]",2
0.011218353630804992,"[168, 1810]",2
0.010157158017080196,"[168, 1842]",2
0.013694476729496185,"[168, 2036]",2
0.010611956137247965,"[168, 2038]",2
0.011824751124362019,"[168, 2039]",2
0.016322199201576633,"[168, 2040]",2
0.011218353630804992,"[168, 2041]",2
0.024609631613522663,"[168, 2043]",2
0.012178482995603618,"[168, 1524]",2
0.015665268583556522,"[168, 2044]",2
0.023346303501945526,"[168, 2046]",2
0.011066754257415736,"[168, 2123]",2
0.016170599828187377,"[168, 2642]",2
0.029258679064126537,"[168, 3256]",2
0.013088079235939158,"[168, 3257]",2
0.012532214866845217,"[168, 3258]",2
0.01692859669513366,"[168, 3271]",2
0.022436707261609984,"[169, 170]",2
0.022638839759462327,"[169, 171]",2
0.010611956137247965,"[169, 426]",2
0.011622618626509677,"[169, 894]",2
0.015412602961241093,"[168, 2045]",2
0.01809085855778463,"[168, 1520]",2
0.010713022386174137,"[168, 1491]",2
0.011117287381878822,"[168, 1490]",2
0.011824751124362019,"[3271, 167]",2
0.026580423467583,"[168, 169]",2
0.03244226590530092,"[168, 170]",2
0.028045884077012483,"[168, 171]",2
0.010611956137247965,"[168, 260]",2
0.011319419879731164,"[168, 340]",2
0.017585527313153774,"[168, 426]",2
0.01046035676385871,"[168, 427]",2
0.011471019253120421,"[168, 891]",2
0.01227954924452979,"[168, 892]",2
0.010056091768154024,"[168, 893]",2
0.01728232856637526,"[168, 894]",2
0.011521552377583505,"[168, 899]",2
0.015159937338925665,"[168, 1094]",2
0.017433927939764515,"[168, 1237]",2
0.015311536712314923,"[168, 1238]",2
0.012330082368992875,"[168, 1257]",2
0.02829854969932791,"[168, 1260]",2
0.03314972964778412,"[168, 1261]",2
0.030623073424629846,"[168, 1262]",2
0.010510889888321795,"[168, 1263]",2
0.016322199201576633,"[168, 1264]",2
0.014452473596442469,"[168, 1283]",2
0.013997675476274698,"[168, 1295]",2
0.01101622113295265,"[168, 1328]",2
0.011420486128657335,"[169, 1210]",2
0.011218353630804992,"[3258, 167]",2
0.012380615493455961,"[169, 1237]",2
0.02420536661781798,"[169, 1260]",2
0.020971246652180503,"[170, 2043]",2
0.015311536712314923,"[170, 2044]",2
0.014806205467684066,"[170, 2045]",2
0.018949921673657083,"[170, 2046]",2
0.012683814240234475,"[170, 2642]",2
0.019000454798120167,"[3256, 170]",2
0.010662489261711051,"[3257, 170]",2
0.010814088635100309,"[3258, 170]",2
0.013542877356106929,"[170, 3271]",2
0.011572085502046591,"[426, 171]",2
0.012127949871140532,"[171, 894]",2
0.013542877356106929,"[2040, 170]",2
0.01374500985395927,"[171, 1237]",2
0.024407499115670323,"[171, 1260]",2
0.027237354085603113,"[171, 1261]",2
0.02536762848046895,"[171, 1262]",2
0.011218353630804992,"[1264, 171]",2
0.010359290514932538,"[1283, 171]",2
0.011167820506341908,"[171, 1295]",2
0.013896609227348526,"[1520, 171]",2
0.011319419879731164,"[171, 2036]",2
0.010864621759563394,"[2040, 171]",2
0.018545656677952396,"[171, 2043]",2
0.014250341098590125,"[171, 2044]",2
0.012734347364697559,"[171, 1238]",2
0.010409823639395624,"[170, 2039]",2
0.01136995300419425,"[170, 2036]",2
0.015261003587851837,"[1520, 170]",2
0.022689372883925415,"[169, 1261]",2
0.020011117287381877,"[169, 1262]",2
0.010258224266006368,"[1264, 169]",2
0.010207691141543282,"[169, 1283]",2
0.014401940471979383,"[1520, 169]",2
0.010308757390469452,"[169, 2036]",2
0.018646722926878568,"[169, 2043]",2
0.012683814240234475,"[169, 2044]",2
0.01136995300419425,"[169, 2045]",2
0.01500833796553641,"[169, 2046]",2
0.01465460609429481,"[3256, 169]",2
0.010864621759563394,"[169, 3271]",2
0.02637829096973066,"[170, 171]",2
0.010662489261711051,"[170, 427]",2
0.013138612360402244,"[170, 893]",2
0.014250341098590125,"[170, 894]",2
0.012987012987012988,"[170, 1094]",2
0.015412602961241093,"[170, 1237]",2
0.013694476729496185,"[170, 1238]",2
0.025872959725099804,"[170, 1260]",2
0.029561877810905048,"[170, 1261]",2
0.02749001970791854,"[170, 1262]",2
0.012936479862549902,"[1264, 170]",2
0.010662489261711051,"[170, 1283]",2
0.01192581737328819,"[170, 1295]",2
0.010308757390469452,"[169, 1238]",2
0.012077416746677448,"[171, 2045]",2
0.021527111021274446,"[3256, 167]",2
0.010611956137247965,"[2046, 167]",2
0.015362069836778009,"[160, 3257]",2
0.011319419879731164,"[160, 3258]",2
0.010864621759563394,"[160, 3271]",2
0.010510889888321795,"[168, 161]",2
0.011521552377583505,"[161, 891]",2
0.010005558643690939,"[161, 893]",2
0.016120066703724293,"[161, 894]",2
0.010056091768154024,"[161, 1257]",2
0.014149274849663955,"[1264, 161]",2
0.01318914548486533,"[161, 1283]",2
0.010662489261711051,"[161, 2036]",2
0.02703522158775077,"[160, 3256]",2
0.01975845166506645,"[3256, 161]",2
0.010359290514932538,"[163, 164]",2
0.014553539845368639,"[3256, 164]",2
0.020516448532012736,"[165, 166]",2
0.02556976097832129,"[165, 167]",2
0.015614735459093436,"[168, 165]",2
0.014149274849663955,"[169, 165]",2
0.014401940471979383,"[170, 165]",2
0.0132902117337915,"[171, 165]",2
0.014048208600737784,"[426, 165]",2
0.010561423012784881,"[165, 758]",2
0.011420486128657335,"[165, 894]",2
0.012987012987012988,"[161, 3257]",2
0.011117287381878822,"[160, 2040]",2
0.010005558643690939,"[160, 2038]",2
0.015311536712314923,"[160, 2036]",2
0.010510889888321795,"[136, 138]",2
0.01046035676385871,"[144, 3256]",2
0.014604072969831725,"[160, 159]",2
0.010056091768154024,"[891, 159]",2
0.015058871089999495,"[894, 159]",2
0.014250341098590125,"[1264, 159]",2
0.013441811107180757,"[1283, 159]",2
0.01738339481530143,"[3256, 159]",2
0.010763555510637223,"[3257, 159]",2
0.014250341098590125,"[160, 161]",2
0.011673151750972763,"[160, 165]",2
0.01010662489261711,"[160, 167]",2
0.012077416746677448,"[160, 168]",2
0.011976350497751276,"[160, 169]",2
0.011420486128657335,"[160, 758]",2
0.013947142351811612,"[160, 891]",2
0.014149274849663955,"[160, 892]",2
0.01409874172520087,"[160, 893]",2
0.022689372883925415,"[160, 894]",2
0.010965688008489564,"[160, 1094]",2
0.013846076102885442,"[160, 1257]",2
0.010258224266006368,"[160, 1261]",2
0.014755672343220982,"[160, 1263]",2
0.0216787103946637,"[160, 1264]",2
0.019707918540603366,"[160, 1283]",2
0.011673151750972763,"[165, 1094]",2
0.013492344231643843,"[2642, 167]",2
0.010359290514932538,"[1210, 165]",2
0.019960584162918793,"[165, 1238]",2
0.0132902117337915,"[169, 167]",2
0.017787659811006114,"[170, 167]",2
0.015412602961241093,"[171, 167]",2
0.016170599828187377,"[426, 167]",2
0.010561423012784881,"[440, 167]",2
0.010763555510637223,"[892, 167]",2
0.013997675476274698,"[894, 167]",2
0.013492344231643843,"[1094, 167]",2
0.025620294102784377,"[1237, 167]",2
0.02637829096973066,"[1238, 167]",2
0.010005558643690939,"[1257, 167]",2
0.01991005103845571,"[168, 167]",2
0.01465460609429481,"[1260, 167]",2
0.013896609227348526,"[1262, 167]",2
0.012127949871140532,"[1264, 167]",2
0.01010662489261711,"[1283, 167]",2
0.012987012987012988,"[1295, 167]",2
0.012127949871140532,"[1519, 167]",2
0.011673151750972763,"[1524, 167]",2
0.010763555510637223,"[2036, 167]",2
0.011723684875435849,"[2040, 167]",2
0.016625397948355148,"[2041, 167]",2
0.012734347364697559,"[2042, 167]",2
0.01374500985395927,"[2043, 167]",2
0.01622113295265046,"[1261, 167]",2
0.013947142351811612,"[1043, 1045]",2
0.011117287381878822,"[2642, 166]",2
0.011066754257415736,"[2043, 166]",2
0.011824751124362019,"[1260, 165]",2
0.013846076102885442,"[1261, 165]",2
0.013138612360402244,"[165, 1295]",2
0.010763555510637223,"[165, 1519]",2
0.010005558643690939,"[1524, 165]",2
0.01465460609429481,"[2041, 165]",2
0.010864621759563394,"[2042, 165]",2
0.01136995300419425,"[2043, 165]",2
0.011673151750972763,"[2642, 165]",2
0.015159937338925665,"[3256, 165]",2
0.02455909848905958,"[166, 167]",2
0.015210470463388751,"[168, 166]",2
0.01136995300419425,"[169, 166]",2
0.01419980797412704,"[170, 166]",2
0.013492344231643843,"[171, 166]",2
0.01283541361362373,"[426, 166]",2
0.011319419879731164,"[1094, 166]",2
0.020971246652180503,"[1237, 166]",2
0.019152054171509423,"[1238, 166]",2
0.011824751124362019,"[1260, 166]",2
0.012734347364697559,"[1261, 166]",2
0.011471019253120421,"[1262, 166]",2
0.010510889888321795,"[166, 1295]",2
0.013037546111476072,"[2041, 166]",2
0.01046035676385871,"[2042, 166]",2
0.02304310475516701,"[1237, 165]",2
0.01510940421446258,"[171, 2046]",2
0.013391277982717671,"[3256, 166]",2
0.016423265450502805,"[3256, 171]",2
0.010359290514932538,"[2040, 893]",2
0.02092071352771742,"[3256, 893]",2
0.013391277982717671,"[3257, 893]",2
0.010561423012784881,"[3258, 893]",2
0.011875284248825104,"[898, 894]",2
0.013795542978422356,"[1094, 894]",2
0.01419980797412704,"[1237, 894]",2
0.010763555510637223,"[1238, 894]",2
0.014957804841073324,"[1257, 894]",2
0.010510889888321795,"[1260, 894]",2
0.01839405730456314,"[1261, 894]",2
0.01227954924452979,"[2036, 893]",2
0.012431148617919045,"[1262, 894]",2
0.02602455909848906,"[1264, 894]",2
0.02647935721865683,"[1283, 894]",2
0.010005558643690939,"[1328, 894]",2
0.011622618626509677,"[1521, 894]",2
0.01010662489261711,"[1555, 894]",2
0.010359290514932538,"[1810, 894]",2
0.019000454798120167,"[2036, 894]",2
0.014755672343220982,"[2038, 894]",2
0.013492344231643843,"[894, 2039]",2
0.015816867956945778,"[2040, 894]",2
0.010005558643690939,"[2043, 894]",2
0.017433927939764515,"[894, 1263]",2
0.015210470463388751,"[1283, 893]",2
0.016726464197281316,"[1264, 893]",2
0.011319419879731164,"[893, 1263]",2
0.019303653544898682,"[1264, 891]",2
0.020314316034160392,"[1283, 891]",2
0.012633281115771389,"[891, 2036]",2
0.01010662489261711,"[891, 2038]",2
0.011875284248825104,"[2040, 891]",2
0.027338420334529285,"[3256, 891]",2
0.015463136085704179,"[3257, 891]",2
0.012380615493455961,"[3258, 891]",2
0.012582747991308303,"[892, 893]",2
0.018495123553489312,"[892, 894]",2
0.01010662489261711,"[892, 1237]",2
0.010207691141543282,"[892, 1262]",2
0.010409823639395624,"[892, 1263]",2
0.019152054171509423,"[1264, 892]",2
0.021072312901106675,"[1283, 892]",2
0.012683814240234475,"[892, 2036]",2
0.010510889888321795,"[892, 2038]",2
0.010207691141543282,"[892, 2039]",2
0.012229016120066704,"[2040, 892]",2
0.010157158017080196,"[2642, 892]",2
0.026176158471878316,"[3256, 892]",2
0.013896609227348526,"[3257, 892]",2
0.014553539845368639,"[3258, 892]",2
0.010814088635100309,"[892, 3271]",2
0.018545656677952396,"[893, 894]",2
0.01046035676385871,"[2808, 894]",2
0.03658598211127394,"[3256, 894]",2
0.021324978523422102,"[3257, 894]",2
0.015816867956945778,"[3258, 894]",2
0.010965688008489564,"[3228, 982]",2
0.010965688008489564,"[3256, 982]",2
0.013088079235939158,"[982, 3271]",2
0.010713022386174137,"[1045, 991]",2
0.012683814240234475,"[1094, 991]",2
0.01283541361362373,"[1759, 991]",2
0.027894284703623224,"[1760, 991]",2
0.013694476729496185,"[1802, 991]",2
0.013088079235939158,"[2169, 991]",2
0.010561423012784881,"[3256, 991]",2
0.010510889888321795,"[3271, 991]",2
0.012380615493455961,"[2642, 995]",2
0.011875284248825104,"[3256, 995]",2
0.015715801708019606,"[1016, 1017]",2
0.011471019253120421,"[1016, 1689]",2
0.01692859669513366,"[1017, 1019]",2
0.01985951791399262,"[1017, 1689]",2
0.013643943605033099,"[1017, 2180]",2
0.013391277982717671,"[1689, 1019]",2
0.013340744858254585,"[1019, 2180]",2
0.013037546111476072,"[1041, 1042]",2
0.016878063570670575,"[1041, 1478]",2
0.010056091768154024,"[3256, 1042]",2
0.010814088635100309,"[1042, 3271]",2
